decade,communications_information,culture_community_youth,defence,education,finance,foreign_affairs,general,health,home_affairs,law,manpower,national_development,social_family_development,sustainability_environment,trade_industry,transport
1960,1.0023584905660377,1.0023584905660377,25.884433962264154,5.8569182389937104,12.814465408805031,1.2185534591194969,27.16194968553459,0.7075471698113208,2.260220125786163,0.2358490566037736,2.574685534591195,4.009433962264151,1.1202830188679245,1.7885220125786163,8.254716981132075,4.107704402515723
1970,1.8777292576419216,0.7641921397379913,21.375545851528386,5.349344978165939,11.353711790393014,2.925764192139738,25.131004366812228,1.2663755458515285,2.576419213973799,0.26200873362445415,5.545851528384279,5.611353711790393,0.4585152838427947,1.6375545851528384,10.524017467248909,3.3406113537117905
1980,1.3012361743656473,0.3686835827369334,17.56668835393624,3.6651485577965737,20.559531554977227,2.559097809585773,22.619822164389504,0.6072435480373021,1.6048579483842984,0.04337453914552158,8.913467794404685,4.38082845369768,0.8458035133376708,1.1927998265018436,11.212318369117328,2.559097809585773
1990,1.6350798959494612,1.0962467484206615,17.725752508361204,3.6975102192493496,20.531400966183575,1.876625789669268,25.325157933853585,1.6350798959494612,1.8208844295800817,0.11148272017837235,5.648457822370865,3.9576365663322184,1.0405053883314752,1.8023039762170197,8.4726867335563,3.6231884057971016
2000,1.3458239873334212,1.055548225359546,17.667238421955403,5.713154769758543,18.551260060694023,1.0687425781765405,24.58107929806043,2.638870563398865,1.3194352816994326,0.2638870563398865,6.781897347935084,3.892334081013326,1.6888771605752737,1.4513788098693758,7.731890750758676,4.248581607072173
2010,1.9537953795379537,1.9933993399339933,16.382838283828384,6.679867986798679,12.013201320132014,1.5841584158415842,19.643564356435643,4.118811881188119,1.4653465346534653,0.0528052805280528,9.254125412541255,3.075907590759076,2.8778877887788776,2.1386138613861387,10.917491749174918,5.848184818481848
2020,2.2281275551921507,2.5960752248569094,17.76369582992641,5.110384300899427,9.587080948487326,0.6745707277187245,22.424366312346688,2.6778413736713,1.328699918233851,0.08176614881439084,8.605887162714636,3.699918233851186,3.3524121013900245,4.456255110384301,8.503679476696648,6.909239574816025
